year,round,raceId,driverId,constructorId,circuitId,grid,qualifying_position,podium
2013,14,894,807,15,35,7.0,8.0,0
2013,14,894,1,131,35,2.0,2.0,0
2013,14,894,4,6,35,5.0,6.0,0
2013,14,894,3,131,35,4.0,5.0,0
2013,14,894,18,1,35,11.0,12.0,0
2013,14,894,13,6,35,6.0,7.0,0
2013,14,894,815,1,35,10.0,11.0,0
2013,14,894,821,15,35,8.0,9.0,0
2013,14,894,822,3,35,17.0,17.0,0
2013,14,894,813,3,35,18.0,18.0,0
2013,14,894,819,207,35,19.0,19.0,0
2013,14,894,823,207,35,20.0,20.0,0
2013,14,894,824,206,35,22.0,21.0,0
2013,14,894,820,206,35,21.0,22.0,0
2013,14,894,818,5,35,16.0,16.0,0
2013,14,894,817,5,35,12.0,13.0,0
2013,14,894,16,10,35,14.0,14.0,0
2013,14,894,17,9,35,13.0,3.0,0
2013,14,894,814,10,35,15.0,15.0,0
2013,15,895,20,9,22,2.0,2.0,1
2013,15,895,17,9,22,1.0,1.0,1
2013,15,895,154,208,22,4.0,4.0,1
2013,15,895,4,6,22,8.0,8.0,0
2013,15,895,8,208,22,9.0,9.0,0
2013,15,895,807,15,22,7.0,7.0,0
2013,15,895,821,15,22,14.0,14.0,0
2013,15,895,3,131,22,6.0,6.0,0
2013,15,895,18,1,22,10.0,10.0,0
2013,15,895,13,6,22,5.0,5.0,0
2013,15,895,814,10,22,12.0,12.0,0
2013,15,895,818,5,22,17.0,18.0,0
2013,15,895,817,5,22,16.0,16.0,0
2013,15,895,16,10,22,22.0,17.0,0
2013,15,895,815,1,22,11.0,11.0,0
2013,15,895,813,3,22,15.0,15.0,0
2013,15,895,822,3,22,13.0,13.0,0
2013,15,895,819,207,22,20.0,20.0,0
2013,15,895,820,206,22,18.0,19.0,0
2013,15,895,1,131,22,3.0,3.0,0
2013,15,895,823,207,22,19.0,21.0,0
2013,15,895,824,206,22,21.0,22.0,0
2013,16,896,20,9,68,1.0,1.0,1
2013,16,896,3,131,68,2.0,2.0,1
2013,16,896,154,208,68,17.0,17.0,1
2013,16,896,13,6,68,5.0,5.0,0
2013,16,896,815,1,68,9.0,9.0,0
2013,16,896,1,131,68,3.0,3.0,0
2013,16,896,8,208,68,6.0,6.0,0
2013,16,896,814,10,68,12.0,12.0,0
2013,16,896,16,10,68,13.0,13.0,0
2013,16,896,817,5,68,11.0,11.0,0
2013,16,896,4,6,68,8.0,8.0,0
2013,16,896,813,3,68,18.0,18.0,0
2013,16,896,818,5,68,14.0,14.0,0
2013,16,896,18,1,68,10.0,10.0,0
2013,16,896,821,15,68,16.0,16.0,0
2013,16,896,822,3,68,15.0,15.0,0
2013,16,896,820,206,68,22.0,22.0,0
2013,16,896,824,206,68,19.0,19.0,0
2013,16,896,807,15,68,7.0,7.0,0
2013,16,896,17,9,68,4.0,4.0,0
2013,16,896,819,207,68,21.0,21.0,0
2013,16,896,823,207,68,20.0,20.0,0
2013,17,897,20,9,24,2.0,2.0,1
2013,17,897,17,9,24,1.0,1.0,1
2013,17,897,3,131,24,3.0,3.0,1
2013,17,897,154,208,24,6.0,7.0,0
2013,17,897,4,6,24,10.0,11.0,0
2013,17,897,814,10,24,11.0,12.0,0
2013,17,897,1,131,24,4.0,4.0,0
2013,17,897,13,6,24,7.0,8.0,0
2013,17,897,815,1,24,8.0,9.0,0
2013,17,897,16,10,24,17.0,18.0,0
2013,17,897,813,3,24,14.0,15.0,0
2013,17,897,18,1,24,12.0,13.0,0
2013,17,897,821,15,24,16.0,17.0,0
2013,17,897,807,15,24,5.0,6.0,0
2013,17,897,822,3,24,15.0,16.0,0
2013,17,897,817,5,24,9.0,10.0,0
2013,17,897,818,5,24,13.0,14.0,0
2013,17,897,823,207,24,18.0,19.0,0
2013,17,897,819,207,24,19.0,21.0,0
2013,17,897,824,206,24,21.0,20.0,0
2013,17,897,820,206,24,20.0,22.0,0
2013,17,897,8,208,24,22.0,5.0,0
2013,18,898,20,9,69,1.0,1.0,1
2013,18,898,154,208,69,3.0,3.0,1
2013,18,898,17,9,69,2.0,2.0,1
2013,18,898,1,131,69,5.0,5.0,0
2013,18,898,4,6,69,6.0,6.0,0
2013,18,898,807,15,69,4.0,4.0,0
2013,18,898,815,1,69,7.0,7.0,0
2013,18,898,822,3,69,9.0,9.0,0
2013,18,898,3,131,69,12.0,14.0,0
2013,18,898,18,1,69,15.0,13.0,0
2013,18,898,817,5,69,10.0,11.0,0
2013,18,898,818,5,69,14.0,16.0,0
2013,18,898,13,6,69,13.0,15.0,0
2013,18,898,821,15,69,20.0,10.0,0
2013,18,898,5,208,69,8.0,8.0,0
2013,18,898,814,10,69,11.0,12.0,0
2013,18,898,813,3,69,17.0,18.0,0
2013,18,898,824,206,69,19.0,20.0,0
2013,18,898,823,207,69,18.0,19.0,0
2013,18,898,819,207,69,22.0,21.0,0
2013,18,898,820,206,69,21.0,22.0,0
2013,18,898,16,10,69,16.0,17.0,0
2013,19,899,20,9,18,1.0,1.0,1
2013,19,899,17,9,18,4.0,4.0,1
2013,19,899,4,6,18,3.0,3.0,1
2013,19,899,18,1,18,14.0,15.0,0
2013,19,899,3,131,18,2.0,2.0,0
2013,19,899,815,1,18,19.0,14.0,0
2013,19,899,13,6,18,9.0,9.0,0
2013,19,899,807,15,18,10.0,10.0,0
2013,19,899,1,131,18,5.0,5.0,0
2013,19,899,817,5,18,7.0,7.0,0
2013,19,899,814,10,18,12.0,12.0,0
2013,19,899,821,15,18,17.0,18.0,0
2013,19,899,16,10,18,15.0,16.0,0
2013,19,899,5,208,18,11.0,11.0,0
2013,19,899,818,5,18,8.0,8.0,0
2013,19,899,813,3,18,16.0,17.0,0
2013,19,899,824,206,18,21.0,21.0,0
2013,19,899,823,207,18,20.0,20.0,0
2013,19,899,820,206,18,22.0,22.0,0
2013,19,899,819,207,18,18.0,19.0,0
2013,19,899,822,3,18,13.0,13.0,0
2013,19,899,154,208,18,6.0,6.0,0
2014,1,900,3,131,1,3.0,3.0,1
2014,1,900,825,1,1,4.0,4.0,1
2014,1,900,18,1,1,10.0,11.0,1
2014,1,900,4,6,1,5.0,5.0,0
2014,1,900,822,3,1,15.0,10.0,0
2014,1,900,807,10,1,7.0,7.0,0
2014,1,900,8,6,1,11.0,12.0,0
2014,1,900,818,5,1,6.0,6.0,0
2014,1,900,826,5,1,8.0,8.0,0
2014,1,900,815,10,1,16.0,16.0,0
2014,1,900,16,15,1,13.0,14.0,0
2014,1,900,821,15,1,20.0,19.0,0
2014,1,900,820,206,1,17.0,17.0,0
2014,1,900,824,206,1,18.0,18.0,0
2014,1,900,154,208,1,22.0,21.0,0
2014,1,900,813,208,1,21.0,22.0,0
2014,1,900,828,207,1,19.0,20.0,0
2014,1,900,20,9,1,12.0,13.0,0
2014,1,900,1,131,1,1.0,1.0,0
2014,1,900,13,3,1,9.0,9.0,0
2014,1,900,155,207,1,14.0,15.0,0
2014,1,900,817,9,1,2.0,2.0,0
2014,2,901,1,131,2,1.0,1.0,1
2014,2,901,3,131,2,3.0,3.0,1
2014,2,901,20,9,2,2.0,2.0,1
2014,2,901,4,6,2,4.0,4.0,0
2014,2,901,807,10,2,7.0,7.0,0
2014,2,901,18,1,2,10.0,10.0,0
2014,2,901,13,3,2,13.0,13.0,0
2014,2,901,822,3,2,18.0,15.0,0
2014,2,901,825,1,2,8.0,8.0,0
2014,2,901,826,5,2,11.0,11.0,0
2014,2,901,154,208,2,15.0,16.0,0
2014,2,901,8,6,2,6.0,6.0,0
2014,2,901,155,207,2,20.0,20.0,0
2014,2,901,828,207,2,22.0,22.0,0
2014,2,901,820,206,2,21.0,21.0,0
2014,2,901,817,9,2,5.0,5.0,0
2014,2,901,821,15,2,12.0,12.0,0
2014,2,901,16,15,2,17.0,18.0,0
2014,2,901,818,5,2,9.0,9.0,0
2014,2,901,824,206,2,19.0,19.0,0
2014,2,901,813,208,2,16.0,17.0,0
2014,2,901,815,10,2,14.0,14.0,0
2014,3,902,1,131,3,2.0,2.0,1
2014,3,902,3,131,3,1.0,1.0,1
2014,3,902,815,10,3,4.0,5.0,1
2014,3,902,817,9,3,13.0,3.0,0
2014,3,902,807,10,3,11.0,12.0,0
2014,3,902,20,9,3,10.0,11.0,0
2014,3,902,13,3,3,7.0,8.0,0
2014,3,902,822,3,3,3.0,4.0,0
2014,3,902,4,6,3,9.0,10.0,0
2014,3,902,8,6,3,5.0,6.0,0
2014,3,902,826,5,3,12.0,13.0,0
2014,3,902,154,208,3,16.0,16.0,0
2014,3,902,820,206,3,21.0,22.0,0
2014,3,902,813,208,3,17.0,17.0,0
2014,3,902,155,207,3,18.0,19.0,0
2014,3,902,824,206,3,19.0,20.0,0
2014,3,902,18,1,3,6.0,7.0,0
2014,3,902,825,1,3,8.0,9.0,0
2014,3,902,821,15,3,15.0,15.0,0
2014,3,902,828,207,3,20.0,21.0,0
2014,3,902,818,5,3,14.0,14.0,0
2014,3,902,16,15,3,22.0,18.0,0
2014,4,903,1,131,17,1.0,1.0,1
2014,4,903,3,131,17,4.0,4.0,1
2014,4,903,4,6,17,5.0,5.0,1
2014,4,903,817,9,17,2.0,2.0,0
2014,4,903,20,9,17,3.0,3.0,0
2014,4,903,807,10,17,8.0,8.0,0
2014,4,903,822,3,17,7.0,7.0,0
2014,4,903,8,6,17,11.0,11.0,0
2014,4,903,815,10,17,16.0,16.0,0
2014,4,903,826,5,17,13.0,13.0,0
2014,4,903,18,1,17,12.0,12.0,0
2014,4,903,818,5,17,9.0,9.0,0
2014,4,903,825,1,17,15.0,15.0,0
2014,4,903,813,208,17,22.0,22.0,0
2014,4,903,13,3,17,6.0,6.0,0
2014,4,903,821,15,17,17.0,17.0,0
2014,4,903,824,206,17,19.0,19.0,0
2014,4,903,155,207,17,18.0,18.0,0
2014,4,903,820,206,17,21.0,21.0,0
2014,4,903,828,207,17,20.0,20.0,0
2014,4,903,154,208,17,10.0,10.0,0
2014,4,903,16,15,17,14.0,14.0,0
2014,5,904,1,131,4,1.0,1.0,1
2014,5,904,3,131,4,2.0,2.0,1
2014,5,904,817,9,4,3.0,3.0,1
2014,5,904,20,9,4,15.0,10.0,0
2014,5,904,822,3,4,4.0,4.0,0
2014,5,904,4,6,4,7.0,7.0,0
2014,5,904,8,6,4,6.0,6.0,0
2014,5,904,154,208,4,5.0,5.0,0
2014,5,904,815,10,4,11.0,12.0,0
2014,5,904,807,10,4,10.0,11.0,0
2014,5,904,18,1,4,8.0,8.0,0
2014,5,904,825,1,4,14.0,15.0,0
2014,5,904,13,3,4,9.0,9.0,0
2014,5,904,826,5,4,12.0,13.0,0
2014,5,904,813,208,4,22.0,22.0,0
2014,5,904,821,15,4,13.0,14.0,0
2014,5,904,16,15,4,16.0,17.0,0
2014,5,904,824,206,4,18.0,19.0,0
2014,5,904,820,206,4,17.0,18.0,0
2014,5,904,828,207,4,19.0,20.0,0
2014,5,904,155,207,4,20.0,21.0,0
2014,5,904,818,5,4,21.0,16.0,0
2014,6,905,3,131,6,1.0,1.0,1
2014,6,905,1,131,6,2.0,2.0,1
2014,6,905,817,9,6,3.0,3.0,1
2014,6,905,4,6,6,5.0,5.0,0
2014,6,905,807,10,6,11.0,11.0,0
2014,6,905,18,1,6,12.0,12.0,0
2014,6,905,13,3,6,16.0,16.0,0
2014,6,905,154,208,6,14.0,14.0,0
2014,6,905,824,206,6,21.0,19.0,0
2014,6,905,825,1,6,8.0,8.0,0
2014,6,905,828,207,6,22.0,22.0,0
2014,6,905,8,6,6,6.0,6.0,0
2014,6,905,155,207,6,20.0,21.0,0
2014,6,905,820,206,6,19.0,20.0,0
2014,6,905,821,15,6,17.0,17.0,0
2014,6,905,822,3,6,13.0,13.0,0
2014,6,905,818,5,6,7.0,7.0,0
2014,6,905,16,15,6,18.0,18.0,0
2014,6,905,826,5,6,9.0,9.0,0
2014,6,905,20,9,6,4.0,4.0,0
2014,6,905,815,10,6,10.0,10.0,0
2014,6,905,813,208,6,15.0,15.0,0
2014,7,906,817,9,7,6.0,6.0,1
2014,7,906,3,131,7,1.0,1.0,1
2014,7,906,20,9,7,3.0,3.0,1
2014,7,906,18,1,7,9.0,9.0,0
2014,7,906,807,10,7,11.0,11.0,0
2014,7,906,4,6,7,7.0,7.0,0
2014,7,906,822,3,7,4.0,4.0,0
2014,7,906,818,5,7,8.0,8.0,0
2014,7,906,825,1,7,12.0,12.0,0
2014,7,906,8,6,7,10.0,10.0,0
2014,7,906,815,10,7,13.0,13.0,0
2014,7,906,13,3,7,5.0,5.0,0
2014,7,906,16,15,7,16.0,16.0,0
2014,7,906,821,15,7,22.0,22.0,0
2014,7,906,154,208,7,14.0,14.0,0
2014,7,906,826,5,7,15.0,15.0,0
2014,7,906,1,131,7,2.0,2.0,0
2014,7,906,155,207,7,21.0,20.0,0
2014,7,906,813,208,7,17.0,17.0,0
2014,7,906,828,207,7,20.0,21.0,0
2014,7,906,820,206,7,18.0,18.0,0
2014,7,906,824,206,7,19.0,19.0,0
2014,8,907,3,131,70,3.0,3.0,1
2014,8,907,1,131,70,9.0,9.0,1
2014,8,907,822,3,70,2.0,2.0,1
2014,8,907,13,3,70,1.0,1.0,0
2014,8,907,4,6,70,4.0,4.0,0
2014,8,907,815,10,70,15.0,11.0,0
2014,8,907,825,1,70,6.0,6.0,0
2014,8,907,817,9,70,5.0,5.0,0
2014,8,907,807,10,70,10.0,10.0,0
2014,8,907,8,6,70,8.0,8.0,0
2014,8,907,18,1,70,11.0,12.0,0
2014,8,907,813,208,70,13.0,14.0,0
2014,8,907,16,15,70,16.0,17.0,0
2014,8,907,154,208,70,22.0,16.0,0
2014,8,907,824,206,70,18.0,19.0,0
2014,8,907,155,207,70,19.0,20.0,0
2014,8,907,820,206,70,21.0,21.0,0
2014,8,907,828,207,70,20.0,22.0,0
2014,8,907,821,15,70,17.0,18.0,0
2014,8,907,818,5,70,14.0,15.0,0
2014,8,907,20,9,70,12.0,13.0,0
2014,8,907,826,5,70,7.0,7.0,0
2014,9,908,1,131,9,6.0,6.0,1
2014,9,908,822,3,9,14.0,17.0,1
2014,9,908,817,9,9,8.0,8.0,1
2014,9,908,18,1,9,3.0,3.0,0
2014,9,908,20,9,9,2.0,2.0,0
2014,9,908,4,6,9,16.0,19.0,0
2014,9,908,825,1,9,5.0,5.0,0
2014,9,908,807,10,9,4.0,4.0,0
2014,9,908,826,5,9,9.0,9.0,0
2014,9,908,818,5,9,10.0,10.0,0
2014,9,908,815,10,9,7.0,7.0,0
2014,9,908,154,208,9,11.0,11.0,0
2014,9,908,16,15,9,13.0,16.0,0
2014,9,908,824,206,9,12.0,12.0,0
2014,9,908,155,207,9,22.0,22.0,0
2014,9,908,820,206,9,17.0,13.0,0
2014,9,908,813,208,9,20.0,15.0,0
2014,9,908,3,131,9,1.0,1.0,0
2014,9,908,828,207,9,21.0,21.0,0
2014,9,908,821,15,9,19.0,14.0,0
2014,9,908,13,3,9,15.0,18.0,0
2014,9,908,8,6,9,18.0,20.0,0
2014,10,909,3,131,10,1.0,1.0,1
2014,10,909,822,3,10,2.0,2.0,1
2014,10,909,1,131,10,20.0,16.0,1
2014,10,909,20,9,10,6.0,6.0,0
2014,10,909,4,6,10,7.0,7.0,0
2014,10,909,817,9,10,5.0,5.0,0
2014,10,909,807,10,10,9.0,9.0,0
2014,10,909,18,1,10,11.0,11.0,0
2014,10,909,825,1,10,4.0,4.0,0
2014,10,909,815,10,10,10.0,10.0,0
2014,10,909,8,6,10,12.0,12.0,0
2014,10,909,813,208,10,18.0,19.0,0
2014,10,909,818,5,10,13.0,13.0,0
2014,10,909,821,15,10,16.0,14.0,0
2014,10,909,824,206,10,17.0,18.0,0
2014,10,909,155,207,10,19.0,20.0,0
2014,10,909,820,206,10,21.0,21.0,0
2014,10,909,828,207,10,22.0,22.0,0
2014,10,909,16,15,10,15.0,17.0,0
2014,10,909,826,5,10,8.0,8.0,0
2014,10,909,154,208,10,14.0,15.0,0
2014,10,909,13,3,10,3.0,3.0,0
2014,11,910,817,9,11,4.0,4.0,1
2014,11,910,4,6,11,5.0,5.0,1
2014,11,910,1,131,11,22.0,21.0,1
2014,11,910,3,131,11,1.0,1.0,0
2014,11,910,13,3,11,6.0,6.0,0
2014,11,910,8,6,11,16.0,17.0,0
2014,11,910,20,9,11,2.0,2.0,0
2014,11,910,822,3,11,3.0,3.0,0
2014,11,910,818,5,11,8.0,8.0,0
2014,11,910,18,1,11,7.0,7.0,0
2014,11,910,16,15,11,11.0,12.0,0
2014,11,910,825,1,11,21.0,10.0,0
2014,11,910,813,208,11,20.0,22.0,0
2014,11,910,826,5,11,10.0,11.0,0
2014,11,910,824,206,11,15.0,16.0,0
2014,11,910,820,206,11,18.0,19.0,0
2014,11,910,821,15,11,13.0,14.0,0
2014,11,910,155,207,11,17.0,18.0,0
2014,11,910,815,10,11,12.0,13.0,0
2014,11,910,807,10,11,9.0,9.0,0
2014,11,910,154,208,11,14.0,15.0,0
2014,11,910,828,207,11,19.0,20.0,0
2014,12,911,817,9,13,5.0,5.0,1
2014,12,911,3,131,13,1.0,1.0,1
2014,12,911,822,3,13,6.0,6.0,1
2014,12,911,8,6,13,8.0,8.0,0
2014,12,911,20,9,13,3.0,3.0,0
2014,12,911,18,1,13,10.0,10.0,0
2014,12,911,4,6,13,4.0,4.0,0
2014,12,911,815,10,13,13.0,13.0,0
2014,12,911,826,5,13,11.0,11.0,0
2014,12,911,807,10,13,18.0,18.0,0
2014,12,911,818,5,13,12.0,12.0,0
2014,12,911,825,1,13,7.0,7.0,0
2014,12,911,13,3,13,9.0,9.0,0
2014,12,911,16,15,13,14.0,14.0,0
2014,12,911,821,15,13,20.0,20.0,0
2014,12,911,820,206,13,19.0,19.0,0
2014,12,911,828,207,13,22.0,22.0,0
2014,12,911,824,206,13,16.0,16.0,0
2014,12,911,1,131,13,2.0,2.0,0
2014,12,911,154,208,13,15.0,15.0,0
2014,12,911,813,208,13,17.0,17.0,0
2014,12,911,827,207,13,21.0,21.0,0
2014,13,912,1,131,14,1.0,1.0,1
2014,13,912,3,131,14,2.0,2.0,1
2014,13,912,13,3,14,4.0,4.0,1
2014,13,912,822,3,14,3.0,3.0,0
2014,13,912,817,9,14,9.0,9.0,0
2014,13,912,20,9,14,8.0,8.0,0
2014,13,912,815,10,14,10.0,10.0,0
2014,13,912,18,1,14,6.0,6.0,0
2014,13,912,8,6,14,11.0,12.0,0
2014,13,912,825,1,14,5.0,5.0,0
2014,13,912,826,5,14,21.0,11.0,0
2014,13,912,807,10,14,13.0,14.0,0
2014,13,912,818,5,14,12.0,13.0,0
2014,13,912,813,208,14,16.0,17.0,0
2014,13,912,16,15,14,14.0,15.0,0
2014,13,912,154,208,14,17.0,18.0,0
2014,13,912,155,207,14,18.0,19.0,0
2014,13,912,824,206,14,19.0,20.0,0
2014,13,912,821,15,14,15.0,16.0,0
2014,13,912,828,207,14,22.0,22.0,0
2014,13,912,4,6,14,7.0,7.0,0
2014,13,912,820,206,14,20.0,21.0,0
2014,14,913,1,131,15,1.0,1.0,1
2014,14,913,20,9,15,4.0,4.0,1
2014,14,913,817,9,15,3.0,3.0,1
2014,14,913,4,6,15,5.0,5.0,0
2014,14,913,13,3,15,6.0,6.0,0
2014,14,913,818,5,15,12.0,12.0,0
2014,14,913,815,10,15,15.0,15.0,0
2014,14,913,8,6,15,7.0,7.0,0
2014,14,913,807,10,15,13.0,13.0,0
2014,14,913,825,1,15,9.0,9.0,0
2014,14,913,822,3,15,8.0,8.0,0
2014,14,913,813,208,15,18.0,18.0,0
2014,14,913,154,208,15,16.0,16.0,0
2014,14,913,826,5,15,10.0,10.0,0
2014,14,913,828,207,15,22.0,22.0,0
2014,14,913,824,206,15,19.0,19.0,0
2014,14,913,820,206,15,21.0,21.0,0
2014,14,913,18,1,15,11.0,11.0,0
2014,14,913,16,15,15,17.0,17.0,0
2014,14,913,821,15,15,14.0,14.0,0
2014,14,913,3,131,15,2.0,2.0,0
2014,14,913,155,207,15,20.0,20.0,0
2014,15,914,1,131,22,2.0,2.0,1
2014,15,914,3,131,22,1.0,1.0,1
2014,15,914,20,9,22,9.0,9.0,1
2014,15,914,817,9,22,6.0,6.0,0
2014,15,914,18,1,22,8.0,8.0,0
2014,15,914,822,3,22,3.0,3.0,0
2014,15,914,13,3,22,4.0,4.0,0
2014,15,914,807,10,22,13.0,14.0,0
2014,15,914,818,5,22,20.0,11.0,0
2014,15,914,815,10,22,11.0,12.0,0
2014,15,914,826,5,22,12.0,13.0,0
2014,15,914,8,6,22,10.0,10.0,0
2014,15,914,821,15,22,15.0,16.0,0
2014,15,914,825,1,22,7.0,7.0,0
2014,15,914,154,208,22,16.0,18.0,0
2014,15,914,813,208,22,22.0,17.0,0
2014,15,914,828,207,22,17.0,19.0,0
2014,15,914,820,206,22,21.0,22.0,0
2014,15,914,155,207,22,19.0,21.0,0
2014,15,914,824,206,22,18.0,20.0,0
2014,15,914,16,15,22,14.0,15.0,0
2014,15,914,4,6,22,5.0,5.0,0
2014,16,915,1,131,71,1.0,1.0,1
2014,16,915,3,131,71,2.0,2.0,1
2014,16,915,822,3,71,3.0,3.0,1
2014,16,915,18,1,71,4.0,4.0,0
2014,16,915,825,1,71,11.0,6.0,0
2014,16,915,4,6,71,7.0,8.0,0
2014,16,915,817,9,71,6.0,7.0,0
2014,16,915,20,9,71,10.0,11.0,0
2014,16,915,8,6,71,8.0,9.0,0
2014,16,915,815,10,71,12.0,13.0,0
2014,16,915,13,3,71,18.0,18.0,0
2014,16,915,807,10,71,17.0,12.0,0
2014,16,915,818,5,71,9.0,10.0,0
2014,16,915,826,5,71,5.0,5.0,0
2014,16,915,821,15,71,13.0,14.0,0
2014,16,915,16,15,71,14.0,15.0,0
2014,16,915,154,208,71,15.0,16.0,0
2014,16,915,813,208,71,21.0,20.0,0
2014,16,915,828,207,71,16.0,17.0,0
2014,16,915,155,207,71,19.0,19.0,0
2014,16,915,820,206,71,20.0,21.0,0
2014,17,916,1,131,69,2.0,2.0,1
2014,17,916,3,131,69,1.0,1.0,1
2014,17,916,817,9,69,5.0,5.0,1
2014,17,916,13,3,69,4.0,4.0,0
2014,17,916,822,3,69,3.0,3.0,0
2014,17,916,4,6,69,6.0,6.0,0
2014,17,916,20,9,69,18.0,17.0,0
2014,17,916,825,1,69,7.0,8.0,0
2014,17,916,818,5,69,14.0,15.0,0
2014,17,916,813,208,69,10.0,11.0,0
2014,17,916,154,208,69,16.0,18.0,0
2014,17,916,18,1,69,12.0,7.0,0
2014,17,916,8,6,69,8.0,9.0,0
2014,17,916,821,15,69,15.0,16.0,0
2014,17,916,826,5,69,17.0,14.0,0
2014,17,916,807,10,69,13.0,13.0,0
2014,17,916,815,10,69,11.0,12.0,0
2014,17,916,16,15,69,9.0,10.0,0
2014,18,917,3,131,18,1.0,1.0,1
2014,18,917,1,131,18,2.0,2.0,1
2014,18,917,13,3,18,3.0,3.0,1
2014,18,917,18,1,18,5.0,5.0,0
2014,18,917,20,9,18,6.0,6.0,0
2014,18,917,4,6,18,8.0,8.0,0
2014,18,917,8,6,18,10.0,10.0,0
2014,18,917,807,10,18,12.0,12.0,0
2014,18,917,825,1,18,7.0,7.0,0
2014,18,917,822,3,18,4.0,4.0,0
2014,18,917,826,5,18,17.0,14.0,0
2014,18,917,813,208,18,16.0,18.0,0
2014,18,917,818,5,18,15.0,16.0,0
2014,18,917,821,15,18,11.0,11.0,0
2014,18,917,815,10,18,18.0,17.0,0
2014,18,917,16,15,18,13.0,13.0,0
2014,18,917,154,208,18,14.0,15.0,0
2014,18,917,817,9,18,9.0,9.0,0
2014,19,918,1,131,24,2.0,2.0,1
2014,19,918,13,3,24,4.0,4.0,1
2014,19,918,822,3,24,3.0,3.0,1
2014,19,918,18,1,24,6.0,6.0,0
2014,19,918,807,10,24,12.0,12.0,0
2014,19,918,815,10,24,11.0,11.0,0
2014,19,918,4,6,24,8.0,8.0,0
2014,19,918,8,6,24,7.0,7.0,0
2014,19,918,825,1,24,9.0,9.0,0
2014,19,918,818,5,24,10.0,10.0,0
2014,19,918,154,208,24,18.0,14.0,0
2014,19,918,3,131,24,1.0,1.0,0
2014,19,918,821,15,24,14.0,15.0,0
2014,19,918,16,15,24,13.0,13.0,0
2014,19,918,829,207,24,17.0,18.0,0
2014,19,918,155,207,24,16.0,17.0,0
2014,19,918,813,208,24,15.0,16.0,0
2014,19,918,826,5,24,5.0,5.0,0
2015,1,926,1,131,1,1.0,1.0,1
2015,1,926,3,131,1,2.0,2.0,1
2015,1,926,20,6,1,4.0,4.0,1
2015,1,926,13,3,1,3.0,3.0,0
2015,1,926,831,15,1,10.0,11.0,0
2015,1,926,817,9,1,6.0,7.0,0
2015,1,926,807,10,1,13.0,14.0,0
2015,1,926,828,15,1,15.0,16.0,0
2015,1,926,832,5,1,7.0,8.0,0
2015,1,926,815,10,1,14.0,15.0,0
2015,1,926,18,1,1,16.0,17.0,0
2015,1,926,8,6,1,5.0,5.0,0
2015,1,926,830,5,1,11.0,12.0,0
2015,1,926,154,208,1,8.0,9.0,0
2015,1,926,813,208,1,9.0,10.0,0
2015,1,926,826,9,1,12.0,13.0,0
2015,1,926,825,1,1,17.0,18.0,0
2015,1,926,822,3,1,0.0,6.0,0
2015,2,927,20,6,2,2.0,2.0,1
2015,2,927,1,131,2,1.0,1.0,1
2015,2,927,3,131,2,3.0,3.0,1
2015,2,927,8,6,2,11.0,11.0,0
2015,2,927,822,3,2,8.0,9.0,0
2015,2,927,13,3,2,7.0,7.0,0
2015,2,927,830,5,2,6.0,6.0,0
2015,2,927,832,5,2,15.0,15.0,0
2015,2,927,826,9,2,5.0,5.0,0
2015,2,927,817,9,2,4.0,4.0,0
2015,2,927,154,208,2,10.0,8.0,0
2015,2,927,831,15,2,16.0,16.0,0
2015,2,927,815,10,2,14.0,14.0,0
2015,2,927,807,10,2,13.0,13.0,0
2015,2,927,833,209,2,19.0,19.0,0
2015,2,927,813,208,2,12.0,12.0,0
2015,2,927,18,1,2,17.0,17.0,0
2015,2,927,4,1,2,18.0,18.0,0
2015,2,927,828,15,2,9.0,10.0,0
2015,3,928,1,131,17,1.0,1.0,1
2015,3,928,3,131,17,2.0,2.0,1
2015,3,928,20,6,17,3.0,3.0,1
2015,3,928,8,6,17,6.0,6.0,0
2015,3,928,13,3,17,4.0,4.0,0
2015,3,928,822,3,17,5.0,5.0,0
2015,3,928,154,208,17,8.0,8.0,0
2015,3,928,831,15,17,9.0,9.0,0
2015,3,928,817,9,17,7.0,7.0,0
2015,3,928,828,15,17,10.0,10.0,0
2015,3,928,815,10,17,15.0,15.0,0
2015,3,928,4,1,17,18.0,18.0,0
2015,3,928,832,5,17,14.0,14.0,0
2015,3,928,18,1,17,17.0,17.0,0
2015,3,928,829,209,17,19.0,19.0,0
2015,3,928,833,209,17,20.0,20.0,0
2015,3,928,830,5,17,13.0,13.0,0
2015,3,928,813,208,17,11.0,11.0,0
2015,3,928,826,9,17,12.0,12.0,0
2015,3,928,807,10,17,16.0,16.0,0
2015,4,929,1,131,3,1.0,1.0,1
2015,4,929,8,6,3,4.0,4.0,1
2015,4,929,3,131,3,3.0,3.0,1
2015,4,929,822,3,3,5.0,5.0,0
2015,4,929,20,6,3,2.0,2.0,0
2015,4,929,817,9,3,7.0,7.0,0
2015,4,929,154,208,3,10.0,10.0,0
2015,4,929,815,10,3,11.0,11.0,0
2015,4,929,826,9,3,17.0,17.0,0
2015,4,929,13,3,3,6.0,6.0,0
2015,4,929,4,1,3,14.0,14.0,0
2015,4,929,831,15,3,12.0,12.0,0
2015,4,929,807,10,3,8.0,8.0,0
2015,4,929,828,15,3,13.0,13.0,0
2015,4,929,813,208,3,16.0,16.0,0
2015,4,929,829,209,3,18.0,18.0,0
